machine_id,area_id,description_id,programmed_stop_id,minutes,hour,day_of_week
30654,4,1,3,45.0,19,6
45010,4,1,2,360.0,6,6
43857,4,1,1,593.0,7,6
43857,4,1,3,22.0,19,6
38598,4,1,2,157.0,6,6
38598,4,1,1,287.0,9,6
38597,1,6,1,48.0,7,6
38597,1,6,1,47.0,8,6
38597,1,6,1,22.0,11,6
38597,1,17,1,58.0,12,6
38597,4,1,1,25.0,15,6
38597,4,1,1,20.0,16,6
38597,1,6,1,10.0,18,6
38597,4,1,3,30.0,19,6
38596,4,1,2,290.0,6,6
38596,1,6,1,47.0,12,6
38596,2,3,1,18.0,14,6
38596,4,1,1,151.0,15,6
30650,5,19,1,15.0,10,6
30650,5,19,1,11.0,11,6
30650,6,4,1,73.0,12,6
30650,6,13,1,15.0,13,6
30650,5,19,1,10.0,14,6
30650,5,19,1,12.0,14,6
30654,6,4,1,41.0,7,6
30665,3,15,1,9.0,7,2
30665,1,6,1,10.0,8,2
30665,4,1,1,40.0,10,2
30665,3,15,1,12.0,17,2
30665,4,1,1,40.0,16,2
30665,1,6,1,5.0,21,2
30665,3,15,1,19.0,22,2
30664,1,6,1,11.0,7,2
30664,1,6,1,3.0,9,2
30664,4,1,1,40.0,10,2
30664,1,12,1,15.0,15,2
30664,3,15,1,11.0,17,2
30664,4,1,1,40.0,16,2
30664,1,6,1,10.0,20,2
30664,3,15,1,19.0,22,2
30650,4,10,1,330.0,6,2
30650,4,10,1,114.0,12,2
30650,5,19,1,17.0,14,2
30650,4,1,3,445.0,15,2
30651,6,4,1,60.0,12,2
30651,4,1,3,270.0,18,2
30652,4,1,2,500.0,6,2
30653,4,1,2,98.0,6,2
30653,4,10,1,73.0,7,2
30653,4,10,1,125.0,12,2
30654,4,1,2,215.0,6,2
30654,6,4,1,30.0,12,2
30654,4,10,1,60.0,13,2
30654,6,4,1,18.0,16,2
30654,4,1,3,242.0,18,2
43857,4,10,1,113.0,7,2
43857,4,10,1,159.0,9,2
43857,4,10,1,83.0,12,2
43857,4,10,1,217.0,14,2
43857,4,1,3,200.0,19,2
38598,4,1,2,500.0,6,2
38597,4,10,1,178.0,8,2
38597,4,10,1,230.0,15,2
38597,4,1,3,175.0,20,2
38596,2,3,1,30.0,6,2
38596,1,6,1,30.0,6,2
38596,4,10,1,113.0,7,2
38596,4,1,3,213.0,11,2
30665,4,1,2,280.0,6,3
30665,4,1,1,40.0,18,3
30664,1,6,1,88.0,7,3
30664,4,1,1,10.0,11,3
30664,1,6,1,10.0,13,3
30664,1,6,1,10.0,14,3
30664,1,6,1,14.0,16,3
30664,1,6,1,8.0,17,3
30664,4,1,1,40.0,18,3
30650,4,1,2,120.0,6,3
30650,6,4,1,105.0,11,3
30650,5,19,1,29.0,14,3
30650,5,14,1,21.0,15,3
30650,5,19,1,29.0,14,3
30650,5,14,1,21.0,15,3
30650,4,1,1,21.0,16,3
30650,4,1,4,143.0,17,3
30650,5,19,1,34.0,21,3
30650,4,1,3,60.0,22,3
30651,4,1,4,399.0,12,3
30652,4,1,2,500.0,6,3
30653,4,1,2,360.0,6,3
30653,6,4,1,33.0,16,3
30653,4,1,3,102.0,21,3
30654,6,4,1,30.0,10,3
30654,6,4,1,30.0,14,3
30654,4,1,3,410.0,16,3
45010,4,1,3,142.0,20,3
43857,4,1,2,120.0,6,3
43857,4,10,1,530.0,9,3
43857,4,1,3,152.0,20,3
38597,4,6,1,250.0,6,3
38597,4,10,1,250.0,10,3
38596,4,1,2,500.0,6,3
30652,4,1,3,390.0,16,3
30665,1,17,1,48.0,6,4
30665,1,6,1,5.0,7,4
30665,1,6,1,52.0,11,4
30665,1,6,1,13.0,15,4
30665,1,6,1,5.0,15,4
30665,2,3,1,11.0,16,4
30665,1,6,1,23.0,17,4
30665,3,15,1,7.0,19,4
30664,1,6,1,9.0,9,4
30664,1,6,1,30.0,11,4
30664,1,6,1,15.0,13,4
30664,1,6,1,12.0,16,4
30664,1,6,1,16.0,19,4
30664,1,6,1,4.0,20,4
30650,5,19,1,24.0,7,4
30650,6,4,1,57.0,9,4
30650,6,4,1,144.0,11,4
30650,6,14,1,18.0,13,4
30650,4,1,3,35.0,14,4
30651,4,1,2,145.0,6,4
30651,6,4,1,7.0,10,4
30652,4,1,2,499.0,6,4
30652,1,6,1,11.0,14,4
30652,4,1,3,170.0,20,4
30653,4,1,1,363.0,8,4
30653,6,4,1,26.0,16,4
30653,6,4,1,25.0,20,4
30653,4,1,3,35.0,22,4
30654,6,4,1,35.0,6,4
30654,6,4,1,65.0,11,4
30654,6,4,1,45.0,13,4
30654,4,1,3,380.0,16,4
43857,4,1,2,452.0,6,4
38596,4,1,2,500.0,6,4
38596,4,1,3,464.0,15,4
30650,5,19,1,24.0,7,4
30665,4,1,2,120.0,6,5
30665,1,6,1,4.0,11,5
30664,1,6,1,36.0,22,5
30650,6,13,1,255.0,6,5
30650,5,19,1,41.0,10,5
30650,5,19,1,39.0,12,5
30650,5,19,1,37.0,14,5
30650,4,1,3,450.0,15,5
30651,4,1,2,196.0,6,5
30651,6,4,1,35.0,13,5
30651,4,1,3,345.0,17,5
30652,4,1,2,610.0,6,5
30652,6,4,1,26.0,16,5
30652,6,4,1,47.0,17,5
30652,4,1,1,86.0,19,5
30653,4,1,2,500.0,6,5
30653,4,1,4,127.0,19,5
30653,4,1,3,10.0,22,5
30654,6,4,1,30.0,8,5
30654,4,1,1,301.0,10,5
30654,4,1,1,175.0,16,5
30654,4,1,3,104.0,21,5
45010,4,1,3,370.0,16,5
43857,4,1,2,67.0,6,5
43857,4,1,1,28.0,7,5
43857,4,1,1,486.0,8,5
43857,4,1,3,203.0,19,5
38597,4,1,2,352.0,6,5
38597,4,10,1,382.0,13,5
38596,4,1,2,638.0,6,5
38596,4,1,3,328.0,17,5
30665,1,6,1,128.0,6,6
30665,1,6,1,13.0,9,6
30665,1,17,1,40.0,11,6
30665,1,6,1,16.0,15,6
30665,1,6,1,10.0,15,6
30664,1,6,1,11.0,13,6
30664,1,6,1,16.0,15,6
30664,1,6,1,19.0,16,6
30664,1,6,1,18.0,21,6
30650,4,13,1,137.0,10,6
30650,4,1,3,35.0,14,6
30651,6,4,1,65.0,12,6
30651,4,1,3,405.0,16,6
30653,4,1,4,103.0,6,6
30653,4,1,1,299.0,9,6
30654,4,1,2,50.0,6,6
30654,6,4,1,18.0,8,6
30654,6,4,1,41.0,10,6
30654,6,4,1,33.0,12,6
30654,6,4,1,60.0,14,6
30654,4,1,1,250.0,15,6
45010,4,1,2,230.0,6,6
43857,4,1,2,480.0,6,6
43857,4,1,3,440.0,15,6
38598,4,1,2,500.0,6,6
38597,4,1,2,177.0,6,6
38597,1,17,1,70.0,9,6
38596,4,1,2,500.0,6,6
38596,1,6,1,8.0,19,6
38596,4,1,3,42.0,22,6
30650,6,13,1,61.0,7,6
30650,6,4,1,54.0,8,6
45010,4,1,3,280.0,18,2
44837,4,1,2,505.0,6,2
44837,4,1,1,65.0,17,2
44837,4,1,1,100.0,19,2
44837,4,1,3,34.0,22,2
43857,4,1,2,180.0,6,2
43857,4,1,1,90.0,9,2
43857,4,1,1,134.0,11,2
43857,4,1,1,313.0,15,2
43857,4,1,3,98.0,21,2
38598,4,1,2,510.0,6,2
38598,3,15,1,135.0,18,2
38597,4,1,2,350.0,6,2
38597,4,1,3,202.0,19,2
38596,4,1,2,500.0,6,2
38596,4,1,3,450.0,15,2
30665,4,1,2,120.0,6,2
30665,1,6,1,4.0,17,2
30665,1,6,1,5.0,20,2
30665,1,6,1,8.0,21,2
30665,1,6,1,13.0,11,2
30664,4,1,2,120.0,6,2
30664,1,6,1,5.0,13,2
30664,1,6,1,20.0,16,2
30650,6,13,1,517.0,6,2
30650,5,19,1,29.0,15,2
30650,5,19,1,56.0,17,2
30650,4,1,1,78.0,18,2
30650,6,14,1,12.0,20,2
30650,5,19,1,36.0,21,2
30650,4,1,3,60.0,22,2
30651,6,4,1,77.0,11,2
30651,4,1,3,390.0,16,2
30652,6,4,1,22.0,7,2
30652,6,4,1,73.0,10,2
30652,4,1,3,43.0,14,2
30653,6,4,1,70.0,9,2
30653,4,1,3,420.0,16,2
30654,6,4,1,42.0,8,2
30654,6,4,1,30.0,12,2
30654,4,1,3,340.0,17,2
30665,3,15,1,10.0,7,3
30665,3,15,1,57.0,12,3
30665,1,6,1,30.0,15,3
30665,1,6,1,58.0,21,3
30664,1,6,1,6.0,6,3
30664,1,6,1,15.0,7,3
30664,3,15,1,30.0,12,3
30650,4,1,2,120.0,6,3
30650,6,4,1,46.0,8,3
30650,6,14,1,19.0,11,3
30650,6,4,1,93.0,15,3
30650,4,1,1,60.0,19,3
30650,5,19,1,57.0,22,3
30651,6,4,1,70.0,12,3
30651,4,1,4,160.0,16,3
30651,3,15,1,13.0,20,3
30651,4,1,3,88.0,21,3
30652,4,1,2,189.0,6,3
30652,4,1,1,75.0,10,3
30652,6,4,1,18.0,13,3
30652,6,4,1,8.0,14,3
30652,6,4,1,25.0,15,3
30652,4,1,3,280.0,18,3
30653,4,1,2,90.0,6,3
30653,6,4,1,92.0,8,3
30653,4,1,1,146.0,10,3
30653,6,4,1,34.0,14,3
30653,4,1,3,360.0,17,3
30654,5,4,1,80.0,10,3
30654,6,4,1,65.0,15,3
30654,4,1,3,280.0,18,3
45010,4,1,3,365.0,16,3
44837,4,1,2,360.0,6,3
44837,4,1,1,98.0,12,3
44837,4,1,1,112.0,18,3
44837,4,1,1,64.0,20,3
43857,4,1,2,180.0,6,3
43857,4,1,1,222.0,10,3
43857,4,1,1,70.0,14,3
43857,4,1,1,143.0,16,3
43857,4,1,1,147.0,19,3
38598,4,1,2,70.0,6,3
38598,4,1,1,409.0,9,3
38598,4,1,3,403.0,16,3
38597,4,1,2,500.0,6,3
38597,4,1,3,430.0,15,3
38596,4,1,2,500.0,6,3
38596,4,1,3,455.0,15,3
30665,4,1,2,95.0,6,4
30665,1,6,1,80.0,11,4
30665,1,6,1,4.0,14,4
30665,3,15,1,19.0,15,4
30665,1,6,1,31.0,22,4
30664,4,1,2,95.0,6,4
30664,1,6,1,7.0,13,4
30664,3,15,1,19.0,15,4
30664,1,6,1,40.0,16,4
30664,1,6,1,20.0,20,4
30650,6,13,1,68.0,6,4
30650,6,4,1,86.0,9,4
30650,6,4,1,48.0,12,4
30650,5,19,1,15.0,14,4
30650,6,13,1,480.0,15,4
30651,6,4,1,40.0,11,4
30651,2,3,1,15.0,12,4
30651,6,13,1,20.0,16,4
30651,4,1,3,245.0,18,4
30652,6,4,1,40.0,9,4
30652,6,13,1,260.0,10,4
30652,6,4,1,90.0,17,4
30652,3,15,1,13.0,21,4
30652,6,4,1,25.0,22,4
30653,4,1,4,140.0,9,4
30654,4,1,2,75.0,6,4
30654,6,4,1,780.0,11,4
30654,2,3,1,36.0,12,4
30654,6,4,1,40.0,15,4
30654,4,1,3,190.0,19,4
45010,4,1,3,443.0,15,4
44837,4,1,2,60.0,6,4
44837,4,1,1,265.0,7,4
44837,4,1,1,69.0,15,4
44837,4,1,1,80.0,17,4
44837,4,1,3,155.0,20,4
43857,4,1,2,280.0,6,4
43857,4,1,1,225.0,11,4
43857,1,6,1,13.0,15,4
43857,1,1,1,260.0,17,4
38597,4,1,2,500.0,6,4
38597,4,1,3,455.0,15,4
38596,4,1,2,500.0,6,4
38596,4,1,3,450.0,15,4
38596,4,1,2,500.0,6,5
38596,1,6,1,25.0,14,5
38596,4,1,3,440.0,15,5
38597,2,3,1,45.0,6,5
38597,4,1,1,220.0,7,5
38597,4,1,1,28.0,20,5
38597,4,1,3,120.0,21,5
38598,4,1,2,500.0,6,5
43857,4,1,2,290.0,6,5
43857,4,1,3,89.0,13,5
44837,4,1,2,500.0,6,5
45010,4,1,3,265.0,18,5
30665,1,6,1,70.0,6,5
30665,2,16,1,32.0,12,5
30665,1,17,1,55.0,15,5
30664,1,6,1,16.0,6,5
30664,1,6,1,8.0,14,5
30664,1,6,1,22.0,22,5
30650,4,1,2,60.0,6,5
30650,5,19,1,35.0,7,5
30650,4,1,4,553.0,9,5
30650,5,19,1,12.0,19,5
30650,6,14,1,8.0,19,5
30650,5,19,1,12.0,20,5
30650,5,19,1,27.0,21,5
30650,4,1,3,46.0,22,5
30651,2,3,1,25.0,6,5
30651,1,6,1,14.0,8,5
30651,6,4,1,95.0,10,5
30652,6,13,1,30.0,6,5
30652,4,1,1,131.0,7,5
30652,4,1,4,103.0,11,5
30652,4,1,1,227.0,17,5
30653,6,4,1,32.0,7,5
30653,4,1,1,43.0,8,5
30653,6,4,1,53.0,13,5
30653,4,1,3,390.0,16,5
30654,4,1,2,110.0,6,5
30654,6,4,1,70.0,9,5
30654,6,4,1,30.0,12,5
30654,4,1,1,38.0,12,5
30654,4,1,1,96.0,15,5
30654,4,1,3,250.0,18,5
30665,1,6,1,25.0,6,6
30665,1,6,1,27.0,8,6
30665,1,6,1,25.0,9,6
30665,1,6,1,65.0,15,6
30665,1,6,1,81.0,19,6
30665,1,6,1,14.0,21,6
30665,1,6,1,58.0,22,6
30664,1,6,1,6.0,8,6
30664,1,6,1,12.0,12,6
30664,3,15,1,90.0,17,6
30650,4,1,1,250.0,6,6
30650,4,1,4,144.0,10,6
30650,6,4,1,109.0,14,6
30650,4,1,4,21.0,17,6
30650,4,1,4,48.0,17,6
30650,4,1,4,80.0,18,6
30650,6,14,1,36.0,20,6
30651,6,4,1,40.0,10,6
30652,6,4,1,33.0,8,6
30653,6,4,1,40.0,12,6
30654,4,1,2,140.0,6,6
30654,6,4,1,57.0,14,6
30654,6,4,1,90.0,18,6
43857,4,1,4,210.0,18,6
38597,4,1,4,40.0,12,6
38597,1,17,1,36.0,14,6
38596,1,6,1,36.0,7,7
38596,1,6,1,101.0,9,7
38596,1,6,1,110.0,11,7
38596,1,6,1,75.0,13,7
38597,4,1,2,68.0,6,7
38597,4,1,3,70.0,14,7
38598,4,1,2,60.0,6,7
38598,1,6,1,81.0,9,7
38598,1,6,1,60.0,11,7
38598,4,1,3,50.0,14,7
43857,4,1,3,469.0,7,7
44837,4,1,3,130.0,13,7
45010,4,1,3,340.0,17,7
30665,1,6,1,57.0,6,7
30665,1,6,1,9.0,9,7
30665,1,6,1,8.0,13,7
30650,4,1,2,105.0,6,7
30650,4,1,1,43.0,8,7
30650,4,1,1,21.0,11,7
30650,6,4,1,40.0,12,7
30650,6,4,1,40.0,12,7
30650,5,19,1,23.0,13,7
30650,6,4,1,79.0,13,7
30651,6,4,1,40.0,10,7
30651,6,13,1,30.0,14,7
30652,6,13,1,120.0,6,7
30652,6,4,1,30.0,11,7
30652,6,13,1,130.0,12,7
30653,4,1,2,38.0,6,7
30653,6,4,1,70.0,12,7
30654,4,1,2,80.0,6,7
30654,4,1,1,70.0,9,7
30654,6,4,1,39.0,13,7
30665,3,15,1,900.0,8,2
30664,1,6,1,34.0,6,2
30664,1,6,1,8.0,6,2
30664,1,6,1,36.0,6,2
30664,1,6,1,41.0,12,2
30664,1,6,1,185.0,14,2
30664,1,6,1,43.0,19,2
30650,4,1,2,80.0,6,2
30650,5,19,1,45.0,7,2
30650,4,1,4,55.0,8,2
30650,6,4,1,30.0,9,2
30650,6,13,1,765.0,10,2
30651,6,4,1,60.0,8,2
30651,6,4,1,90.0,11,2
30651,4,1,4,325.0,14,2
30651,4,1,4,125.0,20,2
30652,4,1,4,174.0,9,2
30652,6,13,1,248.0,12,2
30652,6,4,1,135.0,16,2
30652,6,4,1,42.0,20,2
30652,6,4,1,55.0,22,2
30653,4,1,2,138.0,6,2
30653,6,4,1,65.0,13,2
30653,6,4,1,45.0,16,2
30653,6,4,1,65.0,19,2
30654,4,1,4,60.0,10,2
30654,4,1,4,175.0,11,2
38598,4,1,4,20.0,22,2
38597,4,1,4,185.0,9,2
30665,1,17,1,160.0,6,3
30665,1,6,1,99.0,9,3
30665,1,6,1,234.0,12,3
30665,4,1,4,50.0,16,3
30664,1,6,1,30.0,6,3
30664,1,6,1,23.0,9,3
30650,6,13,1,84.0,7,3
30650,6,13,1,121.0,8,3
30650,6,14,1,13.0,12,3
30650,6,4,1,76.0,13,3
30650,5,19,1,29.0,16,3
30650,6,4,1,61.0,20,3
30651,6,4,1,92.0,15,3
30651,4,1,4,60.0,21,3
30652,6,4,1,60.0,9,3
30652,6,4,1,20.0,14,3
30652,6,4,1,30.0,17,3
30652,6,4,1,40.0,19,3
30653,6,4,1,7.0,6,3
30653,6,4,1,24.0,10,3
30653,6,4,1,50.0,15,3
30653,4,1,4,85.0,16,3
30653,4,1,4,115.0,18,3
30654,4,6,1,85.0,6,3
30654,6,4,1,48.0,9,3
30654,6,4,1,50.0,13,3
30654,4,1,4,225.0,16,3
38598,4,1,4,237.0,9,3
38596,4,1,2,500.0,6,3
38596,1,6,1,215.0,14,3
38596,4,1,4,165.0,18,3
30665,1,6,1,6.0,6,4
30665,1,6,1,16.0,6,4
30665,1,6,1,57.0,7,4
30665,1,6,1,70.0,9,4
30665,2,7,1,17.0,11,4
30665,1,6,1,192.0,12,4
30665,1,6,1,10.0,22,4
30665,1,6,1,6.0,22,4
30664,1,6,1,57.0,6,4
30664,1,6,1,16.0,11,4
30664,1,6,1,5.0,12,4
30664,1,6,1,10.0,21,4
30664,1,6,1,5.0,22,4
30650,6,4,1,99.0,8,4
30650,6,4,1,80.0,12,4
30650,6,4,1,25.0,16,4
30650,4,1,4,60.0,17,4
30650,5,19,1,25.0,19,4
30650,5,19,1,55.0,21,4
30651,6,4,1,50.0,10,4
30651,6,4,1,40.0,11,4
30651,6,4,1,45.0,13,4
30651,6,4,1,60.0,15,4
30651,4,1,4,60.0,16,4
30652,6,4,1,25.0,8,4
30652,6,4,1,52.0,11,4
30653,6,4,1,47.0,7,4
30654,6,4,1,90.0,9,4
30654,6,4,1,24.0,11,4
43857,4,1,2,405.0,6,4
43857,4,1,4,21.0,13,4
43857,4,1,4,360.0,15,4
38597,4,1,4,105.0,12,4
30665,2,7,1,18.0,8,5
30665,2,7,1,10.0,11,5
30665,1,6,1,8.0,11,5
30665,1,6,1,38.0,13,5
30665,1,6,1,84.0,15,5
30665,1,16,1,11.0,17,5
30665,1,16,1,25.0,18,5
30665,1,16,1,12.0,20,5
30665,1,16,1,30.0,21,5
30664,1,6,1,8.0,6,5
30664,1,6,1,8.0,8,5
30664,1,6,1,51.0,14,5
30664,1,16,1,18.0,16,5
30664,1,12,1,19.0,16,5
30664,1,6,1,11.0,17,5
30664,1,16,1,10.0,20,5
30664,1,6,1,52.0,20,5
30664,1,6,1,3.0,21,5
30664,1,6,1,53.0,22,5
30665,1,1,5,40.0,10,5
30664,1,1,5,40.0,10,5
30665,1,1,5,40.0,18,5
30650,5,19,1,21.0,7,5
30650,6,4,1,40.0,8,5
30650,6,13,1,62.0,9,5
30650,5,19,1,30.0,12,5
30650,6,13,1,15.0,12,5
30650,5,19,1,25.0,15,5
30650,6,4,1,52.0,17,5
30650,6,13,1,142.0,18,5
30650,5,19,1,21.0,21,5
30652,4,1,2,500.0,6,5
30652,4,1,4,308.0,16,5
30653,4,1,4,11.0,13,5
30654,6,4,1,40.0,10,5
30654,4,1,4,15.0,13,5
30654,4,1,4,55.0,15,5
38598,4,1,2,280.0,6,5
38598,1,6,1,223.0,11,5
38598,2,7,1,45.0,14,5
38598,4,1,4,10.0,22,5
38597,4,1,2,145.0,6,5
38597,1,6,1,41.0,12,5
38596,4,1,2,500.0,6,5
38596,1,6,1,280.0,14,5
30665,1,6,1,60.0,6,6
30665,1,6,1,59.0,7,6
30665,1,6,1,336.0,9,6
30665,4,1,4,60.0,15,6
30664,1,6,1,93.0,6,6
30664,1,6,1,47.0,12,6
30664,1,6,1,19.0,14,6
30664,1,6,1,20.0,16,6
30664,1,12,1,27.0,20,6
30650,6,14,1,53.0,6,6
30650,6,4,1,95.0,7,6
30650,2,7,1,8.0,12,6
30650,6,4,1,74.0,13,6
30651,4,4,1,40.0,11,6
30653,4,1,2,500.0,6,6
30654,4,1,3,205.0,11,6
44837,4,1,2,500.0,6,6
44837,1,6,1,15.0,22,6
38598,1,6,1,124.0,8,6
38598,1,6,1,20.0,10,6
38598,1,6,1,50.0,13,6
38598,4,1,4,110.0,15,6
38598,4,1,4,23.0,17,6
38597,4,1,4,140.0,10,6
30654,4,1,4,15.0,9,6
30650,6,14,1,13.0,9,6
38597,4,1,4,85.0,10,6
30665,4,1,5,40.0,10,6
30664,4,1,5,40.0,10,6
30665,1,6,1,12.0,7,4
30665,1,6,1,17.0,8,4
30665,1,6,1,46.0,8,4
30665,1,6,1,45.0,12,4
30665,1,6,1,80.0,13,4
30665,4,1,4,56.0,16,4
30665,4,1,4,29.0,19,4
30665,4,1,4,70.0,21,4
30664,4,1,3,86.0,21,4
30650,4,1,4,195.0,13,4
30650,5,19,1,32.0,17,4
30650,6,4,1,57.0,18,4
30651,6,4,1,60.0,10,4
30651,4,1,4,160.0,13,4
30651,4,1,4,105.0,17,4
30651,6,1,4,70.0,20,4
30652,4,1,2,75.0,6,4
30652,6,4,1,120.0,13,4
30652,6,4,1,35.0,20,4
30653,4,1,2,835.0,6,4
30654,4,1,2,930.0,6,4
38598,4,1,4,60.0,7,4
38598,4,1,4,360.0,8,4
30653,4,1,4,45.0,21,4
30665,4,1,2,130.0,6,5
30665,1,6,1,56.0,8,5
30665,1,6,1,7.0,10,5
30665,3,15,1,133.0,11,5
30665,1,6,1,7.0,14,5
30665,3,15,1,35.0,16,5
30665,4,1,4,30.0,19,5
30665,1,6,1,10.0,21,5
30665,4,1,4,28.0,22,5
30664,1,6,1,18.0,6,5
30664,3,15,1,129.0,12,5
30664,3,15,1,35.0,16,5
30650,6,4,1,207.0,7,5
30650,6,13,1,18.0,10,5
30650,6,14,1,31.0,11,5
30650,5,19,1,25.0,12,5
30650,5,19,1,17.0,13,5
30650,6,14,1,18.0,14,5
30650,5,19,1,35.0,15,5
30650,6,4,1,153.0,16,5
30650,5,19,1,27.0,19,5
30650,5,19,1,23.0,20,5
30650,5,19,1,30.0,21,5
30651,6,4,1,50.0,6,5
30651,6,4,1,125.0,8,5
30651,6,1,4,95.0,16,5
30652,1,6,1,45.0,6,5
30652,6,14,1,27.0,7,5
30652,6,4,1,75.0,8,5
30653,6,4,1,75.0,6,5
30653,6,1,4,80.0,10,5
30653,4,1,4,50.0,15,5
30653,4,1,3,344.0,17,5
30654,6,4,1,67.0,6,5
30654,6,4,1,75.0,8,5
30654,6,4,1,25.0,12,5
30654,4,1,4,130.0,13,5
30654,6,4,1,60.0,17,5
30654,4,1,3,198.0,19,5
45010,4,1,3,354.0,17,5
44837,4,1,2,500.0,6,5
44837,4,1,3,319.0,17,5
43857,4,1,4,535.0,10,5
43857,4,1,3,95.0,21,5
38598,4,1,2,305.0,6,5
38597,4,1,2,300.0,6,5
38597,1,6,1,80.0,11,5
38597,4,1,4,160.0,15,5
38597,4,1,4,100.0,18,5
38597,1,6,1,25.0,21,5
38596,4,1,2,385.0,6,5
30652,4,1,4,60.0,10,5
38597,4,1,5,40.0,18,5
30651,4,1,5,40.0,18,5
30664,4,1,5,40.0,10,5
30664,4,1,4,30.0,18,5
30665,4,1,4,25.0,10,5
30664,4,1,4,30.0,10,4
38596,4,1,2,500.0,6,6
38597,1,6,1,7.0,6,6
38597,1,6,1,12.0,7,6
38597,4,1,1,60.0,19,6
38598,4,1,2,500.0,6,6
43857,4,1,2,240.0,6,6
43857,4,10,1,100.0,13,6
44837,4,1,2,500.0,6,6
30654,6,4,1,38.0,9,6
30654,6,4,1,40.0,12,6
30654,4,1,3,440.0,15,6
30653,6,4,1,31.0,9,6
30652,4,1,2,480.0,6,6
30651,6,4,1,40.0,11,6
30651,4,1,3,280.0,18,6
30650,5,19,1,40.0,6,6
30650,6,14,1,55.0,6,6
30650,4,1,3,367.0,9,6
30664,3,15,1,21.0,11,6
30664,4,1,1,40.0,17,6
30665,1,6,1,7.0,6,6
30665,1,6,1,2.0,7,6
30665,1,6,1,47.0,11,6
30665,1,6,1,10.0,13,6
30665,1,6,1,30.0,14,6
30665,1,6,1,18.0,20,6
30665,1,6,1,22.0,15,6
45010,4,1,3,55.0,14,2
44837,4,1,2,500.0,6,2
43857,4,1,2,70.0,6,2
43857,3,10,1,255.0,8,2
43857,3,10,1,333.0,14,2
43857,4,1,3,60.0,22,2
38598,3,15,1,25.0,9,2
38598,4,10,1,260.0,10,2
38598,3,15,1,10.0,21,2
38597,3,1,2,280.0,6,2
38596,4,1,2,500.0,6,2
38596,4,1,1,305.0,14,2
38596,4,1,3,155.0,20,2
30654,6,4,1,50.0,11,2
30654,6,4,1,70.0,15,2
30654,4,1,3,200.0,19,2
30653,4,1,2,75.0,6,2
30653,6,4,1,47.0,9,2
30653,6,13,1,100.0,10,2
30653,3,10,1,160.0,11,2
30653,4,1,1,35.0,15,2
30653,4,1,1,240.0,17,2
30651,3,1,1,180.0,10,2
30651,3,15,1,10.0,18,2
30651,4,1,3,945.0,19,2
30650,4,1,2,213.0,6,2
30650,4,1,1,230.0,10,2
30650,3,9,1,200.0,17,2
30664,1,6,1,4.0,17,2
30665,2,3,1,8.0,21,2
30665,3,15,1,82.0,13,3
30665,2,3,1,16.0,15,3
30665,1,6,1,6.0,15,3
30665,1,6,1,23.0,19,3
30665,1,12,1,30.0,20,3
30664,3,15,1,71.0,13,3
30664,1,6,1,4.0,15,3
30650,6,4,1,68.0,8,3
30650,6,13,1,282.0,9,3
30650,5,19,1,50.0,15,3
30650,5,19,1,71.0,17,3
30650,6,4,1,123.0,19,3
30651,6,4,1,50.0,11,3
30651,6,13,1,41.0,13,3
30651,3,15,1,16.0,15,3
30651,4,1,3,305.0,17,3
30652,4,1,2,462.0,6,3
30652,6,4,1,50.0,16,3
30653,6,4,1,135.0,13,3
30653,4,1,1,110.0,17,3
30653,4,1,3,172.0,20,3
30654,6,4,1,40.0,11,3
30654,6,13,1,130.0,12,3
30654,6,4,1,9.0,17,3
30654,4,1,3,130.0,20,3
45010,4,1,3,190.0,12,3
44837,4,1,2,475.0,6,3
43857,2,3,1,30.0,6,3
43857,3,10,1,432.0,7,3
43857,4,1,1,197.0,17,3
38598,4,1,2,100.0,6,3
38598,3,15,1,20.0,9,3
38598,4,1,1,215.0,15,3
38598,4,1,3,194.0,19,3
38597,4,1,2,440.0,6,3
38597,4,1,1,270.0,14,3
38597,4,1,1,30.0,20,3
38596,4,1,2,510.0,6,3
38596,4,1,3,452.0,15,3
38596,4,1,2,500.0,6,4
38596,4,1,1,375.0,14,4
38596,4,1,3,80.0,21,4
38597,3,1,1,500.0,6,4
38598,4,1,2,500.0,6,4
43857,4,1,2,535.0,6,4
43857,4,1,3,190.0,19,4
44837,4,1,2,500.0,6,4
45010,4,1,3,185.0,19,4
30665,5,5,1,12.0,19,4
30664,1,6,1,5.0,16,4
30664,5,5,1,12.0,19,4
30664,1,6,1,51.0,21,4
30650,6,13,1,35.0,6,4
30650,6,4,1,82.0,8,4
30650,5,19,1,23.0,12,4
30650,6,13,1,23.0,13,4
30650,6,4,1,27.0,15,4
30650,6,13,1,60.0,16,4
30650,5,19,1,20.0,20,4
30650,2,3,1,25.0,22,4
30651,6,4,1,30.0,15,4
30651,4,1,3,160.0,20,4
30653,6,4,1,10.0,6,4
30653,4,1,1,246.0,8,4
30653,4,1,1,35.0,13,4
30653,4,1,1,325.0,14,4
30653,4,1,3,45.0,22,4
30654,6,4,1,65.0,9,4
30654,6,4,1,35.0,14,4
30654,4,1,3,265.0,18,4
45010,4,1,3,410.0,16,5
44837,4,1,2,500.0,6,5
43857,4,1,2,780.0,6,5
43857,4,1,3,174.0,20,5
38598,4,1,2,345.0,6,5
38598,4,1,1,90.0,12,5
38598,1,6,1,5.0,15,5
38598,1,6,1,44.0,17,5
